schema_version,experiment,seed,condition,compromise_fraction,required_fragments,emitted_fragments,recovery_fragments,redundancy_factor,bandwidth_overhead,magnet_strength,wandering_strength,hop_budget,custody_rounds,message_reconstructed,effective_reconstruction_ratio,reconstruction_margin,delivered_total,primary_delivered,recovery_delivered,clean_reconstruction,delivered_compromised_fragments,mean_hop_count,mean_transport_delivery_ratio,loop_rate,dead_end_rate,mean_compromised_relays_per_fragment,reticulum_graph_visible,voxmesh_knows_reticulum_identity,reticulum_knows_whisper_payload,network_profile,network_risk,adaptive_redundancy_factor,adaptive_custody_rounds,adaptive_repair_budget_factor,receive_mode
1.3.2,redundancy-compensated-pressure-routing,adaptive-006:very_bad,targeted,0.2,100,138,38,1.3793419554586503,1.38,6.0,0.5,12,7,True,1.0,10,110,82,28,False,90,4.188405797101449,0.6024659117050422,0.021739130434782608,0.007246376811594203,1.7173913043478262,False,False,False,very_bad,0.862279703057669,1.3793419554586503,7,0.1793419554586504,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-006:good,behavioral,0.2,100,126,26,1.258976836909814,1.26,6.0,0.5,12,5,True,1.0,4,104,83,21,True,0,4.309523809523809,0.6441481137909709,0.0,0.0,0.0,False,False,False,good,0.05984557939876001,1.258976836909814,5,0.05897683690981401,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-006:normal,behavioral,0.2,100,131,31,1.3037672191566245,1.31,6.0,0.5,12,6,True,1.0,17,117,88,29,True,0,4.9465648854961835,0.7034342883579525,0.05343511450381679,0.0,0.0,False,False,False,normal,0.3584481277108304,1.3037672191566245,6,0.10376721915662457,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-006:bad,behavioral,0.2,100,135,35,1.3469556746201485,1.35,6.0,0.5,12,6,True,1.0,6,106,78,28,True,0,4.637037037037037,0.6306049917161028,0.08888888888888889,0.05185185185185185,0.0,False,False,False,bad,0.6463711641343243,1.3469556746201485,6,0.14695567462014866,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-006:very_bad,behavioral,0.2,100,138,38,1.3793419554586503,1.38,6.0,0.5,12,7,True,1.0,14,114,86,28,True,0,5.144927536231884,0.6654408996800301,0.050724637681159424,0.007246376811594203,0.0,False,False,False,very_bad,0.862279703057669,1.3793419554586503,7,0.1793419554586504,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:good,random,0.2,100,127,27,1.2667936018070831,1.27,6.0,0.5,12,5,True,1.0,11,111,87,24,False,73,4.724409448818897,0.6925995046073786,0.023622047244094488,0.0,0.984251968503937,False,False,False,good,0.11195734538055428,1.2667936018070831,5,0.06679360180708314,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:normal,random,0.2,100,130,30,1.2978300406817767,1.3,6.0,0.5,12,6,True,1.0,6,106,81,25,False,78,4.8538461538461535,0.6573673548673549,0.046153846153846156,0.007692307692307693,1.2,False,False,False,normal,0.3188669378785106,1.2978300406817767,6,0.0978300406817766,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:bad,random,0.2,100,135,35,1.347970415774825,1.35,6.0,0.5,12,6,True,1.0,9,109,80,29,False,79,5.007407407407407,0.6687408476297365,0.014814814814814815,0.0,1.0814814814814815,False,False,False,bad,0.6531361051654994,1.347970415774825,6,0.14797041577482492,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:very_bad,random,0.2,100,139,39,1.3846191742805052,1.39,6.0,0.5,12,7,True,1.0,21,121,89,32,False,89,4.676258992805756,0.6859963976870451,0.03597122302158273,0.0,1.1726618705035972,False,False,False,very_bad,0.8974611618700347,1.3846191742805052,7,0.18461917428050523,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:good,targeted,0.2,100,127,27,1.2667936018070831,1.27,6.0,0.5,12,5,True,1.0,11,111,87,24,False,98,4.724409448818897,0.6925995046073786,0.023622047244094488,0.0,1.952755905511811,False,False,False,good,0.11195734538055428,1.2667936018070831,5,0.06679360180708314,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:normal,targeted,0.2,100,130,30,1.2978300406817767,1.3,6.0,0.5,12,6,True,1.0,6,106,81,25,False,93,4.8538461538461535,0.6573673548673549,0.046153846153846156,0.007692307692307693,2.123076923076923,False,False,False,normal,0.3188669378785106,1.2978300406817767,6,0.0978300406817766,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:bad,targeted,0.2,100,135,35,1.347970415774825,1.35,6.0,0.5,12,6,True,1.0,9,109,80,29,False,92,5.007407407407407,0.6687408476297365,0.014814814814814815,0.0,1.9333333333333333,False,False,False,bad,0.6531361051654994,1.347970415774825,6,0.14797041577482492,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:very_bad,targeted,0.2,100,139,39,1.3846191742805052,1.39,6.0,0.5,12,7,True,1.0,21,121,89,32,False,98,4.676258992805756,0.6859963976870451,0.03597122302158273,0.0,1.79136690647482,False,False,False,very_bad,0.8974611618700347,1.3846191742805052,7,0.18461917428050523,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:good,behavioral,0.2,100,127,27,1.2667936018070831,1.27,6.0,0.5,12,5,True,1.0,12,112,90,22,True,0,4.543307086614173,0.6854004044948927,0.023622047244094488,0.0,0.0,False,False,False,good,0.11195734538055428,1.2667936018070831,5,0.06679360180708314,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:normal,behavioral,0.2,100,130,30,1.2978300406817767,1.3,6.0,0.5,12,6,True,1.0,6,106,81,25,True,0,4.361538461538461,0.6348373848373848,0.046153846153846156,0.007692307692307693,0.0,False,False,False,normal,0.3188669378785106,1.2978300406817767,6,0.0978300406817766,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:bad,behavioral,0.2,100,135,35,1.347970415774825,1.35,6.0,0.5,12,6,True,1.0,11,111,83,28,True,0,4.725925925925926,0.6646611618833841,0.014814814814814815,0.0,0.0,False,False,False,bad,0.6531361051654994,1.347970415774825,6,0.14797041577482492,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-007:very_bad,behavioral,0.2,100,139,39,1.3846191742805052,1.39,6.0,0.5,12,7,True,1.0,23,123,89,34,True,0,5.0503597122302155,0.7055830660147207,0.050359712230215826,0.0,0.0,False,False,False,very_bad,0.8974611618700347,1.3846191742805052,7,0.18461917428050523,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:good,random,0.2,100,126,26,1.2594388347791832,1.26,6.0,0.5,12,5,True,1.0,11,111,87,24,False,82,5.0396825396825395,0.7020617169426693,0.023809523809523808,0.0,1.3015873015873016,False,False,False,good,0.06292556519455406,1.2594388347791832,5,0.05943883477918312,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:normal,random,0.2,100,131,31,1.300865811145286,1.31,6.0,0.5,12,6,True,1.0,7,107,81,26,False,73,4.961832061068702,0.6646459138825551,0.03816793893129771,0.030534351145038167,1.1221374045801527,False,False,False,normal,0.33910540763524016,1.300865811145286,6,0.10086581114528603,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:bad,random,0.2,100,136,36,1.351128095467209,1.36,6.0,0.5,12,6,True,1.0,13,113,79,34,False,76,4.492647058823529,0.6468187653849419,0.014705882352941176,0.0,0.9411764705882353,False,False,False,bad,0.6741873031147261,1.351128095467209,6,0.15112809546720893,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:very_bad,random,0.2,100,140,40,1.3947574993199046,1.4,6.0,0.5,12,7,True,1.0,17,117,83,34,False,81,4.285714285714286,0.6354733560090703,0.007142857142857143,0.02142857142857143,1.1357142857142857,False,False,False,very_bad,0.9650499954660307,1.3947574993199046,7,0.1947574993199046,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:good,targeted,0.2,100,126,26,1.2594388347791832,1.26,6.0,0.5,12,5,True,1.0,11,111,87,24,False,94,5.0396825396825395,0.7020617169426693,0.023809523809523808,0.0,2.142857142857143,False,False,False,good,0.06292556519455406,1.2594388347791832,5,0.05943883477918312,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:normal,targeted,0.2,100,131,31,1.300865811145286,1.31,6.0,0.5,12,6,True,1.0,7,107,81,26,False,90,4.961832061068702,0.6646459138825551,0.03816793893129771,0.030534351145038167,2.1374045801526718,False,False,False,normal,0.33910540763524016,1.300865811145286,6,0.10086581114528603,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:bad,targeted,0.2,100,136,36,1.351128095467209,1.36,6.0,0.5,12,6,True,1.0,13,113,79,34,False,96,4.492647058823529,0.6468187653849419,0.014705882352941176,0.0,1.9558823529411764,False,False,False,bad,0.6741873031147261,1.351128095467209,6,0.15112809546720893,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:very_bad,targeted,0.2,100,140,40,1.3947574993199046,1.4,6.0,0.5,12,7,True,1.0,17,117,83,34,False,96,4.285714285714286,0.6354733560090703,0.007142857142857143,0.02142857142857143,1.8428571428571427,False,False,False,very_bad,0.9650499954660307,1.3947574993199046,7,0.1947574993199046,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:good,behavioral,0.2,100,126,26,1.2594388347791832,1.26,6.0,0.5,12,5,True,1.0,14,114,89,25,True,0,5.333333333333333,0.7204508234270139,0.03968253968253968,0.0,0.0,False,False,False,good,0.06292556519455406,1.2594388347791832,5,0.05943883477918312,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:normal,behavioral,0.2,100,131,31,1.300865811145286,1.31,6.0,0.5,12,6,True,1.0,7,107,82,25,True,0,5.068702290076335,0.6623910864368879,0.08396946564885496,0.030534351145038167,0.0,False,False,False,normal,0.33910540763524016,1.300865811145286,6,0.10086581114528603,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:bad,behavioral,0.2,100,136,36,1.351128095467209,1.36,6.0,0.5,12,6,True,1.0,21,121,85,36,True,0,4.852941176470588,0.692902767167473,0.051470588235294115,0.0,0.0,False,False,False,bad,0.6741873031147261,1.351128095467209,6,0.15112809546720893,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-008:very_bad,behavioral,0.2,100,140,40,1.3947574993199046,1.4,6.0,0.5,12,7,True,1.0,12,112,78,34,True,0,4.357142857142857,0.6134420737992167,0.03571428571428571,0.05714285714285714,0.0,False,False,False,very_bad,0.9650499954660307,1.3947574993199046,7,0.1947574993199046,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:good,random,0.2,100,128,28,1.2715584162098665,1.28,6.0,0.5,12,5,True,1.0,9,109,85,24,False,81,5.5546875,0.7089762017496393,0.0234375,0.0234375,1.265625,False,False,False,good,0.14372277473244413,1.2715584162098665,5,0.07155841620986662,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:normal,random,0.2,100,131,31,1.3016088338343506,1.31,6.0,0.5,12,6,True,1.0,14,114,87,27,False,91,5.175572519083969,0.7083537115979864,0.022900763358778626,0.0,1.4274809160305344,False,False,False,normal,0.34405889222900354,1.3016088338343506,6,0.10160883383435054,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:bad,random,0.2,100,135,35,1.3498909878776095,1.35,6.0,0.5,12,6,True,1.0,14,114,84,30,False,78,5.214814814814815,0.6748158837047726,0.044444444444444446,0.0,1.2444444444444445,False,False,False,bad,0.6659399191840645,1.3498909878776095,6,0.14989098787760968,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:very_bad,random,0.2,100,139,39,1.3815409811977741,1.39,6.0,0.5,12,7,True,1.0,16,116,82,34,False,84,4.956834532374101,0.6711134988113405,0.0,0.02158273381294964,1.0719424460431655,False,False,False,very_bad,0.8769398746518279,1.3815409811977741,7,0.18154098119777423,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:good,targeted,0.2,100,128,28,1.2715584162098665,1.28,6.0,0.5,12,5,True,1.0,9,109,85,24,False,96,5.5546875,0.7089762017496393,0.0234375,0.0234375,2.3359375,False,False,False,good,0.14372277473244413,1.2715584162098665,5,0.07155841620986662,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:normal,targeted,0.2,100,131,31,1.3016088338343506,1.31,6.0,0.5,12,6,True,1.0,14,114,87,27,False,99,5.175572519083969,0.7083537115979864,0.022900763358778626,0.0,2.1374045801526718,False,False,False,normal,0.34405889222900354,1.3016088338343506,6,0.10160883383435054,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:bad,targeted,0.2,100,135,35,1.3498909878776095,1.35,6.0,0.5,12,6,True,1.0,14,114,84,30,False,91,5.214814814814815,0.6748158837047726,0.044444444444444446,0.0,2.1333333333333333,False,False,False,bad,0.6659399191840645,1.3498909878776095,6,0.14989098787760968,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:very_bad,targeted,0.2,100,139,39,1.3815409811977741,1.39,6.0,0.5,12,7,True,1.0,16,116,82,34,False,103,4.956834532374101,0.6711134988113405,0.0,0.02158273381294964,1.9136690647482015,False,False,False,very_bad,0.8769398746518279,1.3815409811977741,7,0.18154098119777423,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:good,behavioral,0.2,100,128,28,1.2715584162098665,1.28,6.0,0.5,12,5,True,1.0,11,111,86,25,True,0,5.1484375,0.698051948051948,0.0234375,0.0234375,0.0,False,False,False,good,0.14372277473244413,1.2715584162098665,5,0.07155841620986662,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:normal,behavioral,0.2,100,131,31,1.3016088338343506,1.31,6.0,0.5,12,6,True,1.0,10,110,85,25,True,0,4.862595419847328,0.6667743410109822,0.04580152671755725,0.015267175572519083,0.0,False,False,False,normal,0.34405889222900354,1.3016088338343506,6,0.10160883383435054,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:bad,behavioral,0.2,100,135,35,1.3498909878776095,1.35,6.0,0.5,12,6,True,1.0,16,116,85,31,True,0,4.792592592592593,0.6722596333707445,0.0962962962962963,0.0,0.0,False,False,False,bad,0.6659399191840645,1.3498909878776095,6,0.14989098787760968,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-009:very_bad,behavioral,0.2,100,139,39,1.3815409811977741,1.39,6.0,0.5,12,7,True,1.0,16,116,84,32,True,0,4.762589928057554,0.6625299760191846,0.03597122302158273,0.02158273381294964,0.0,False,False,False,very_bad,0.8769398746518279,1.3815409811977741,7,0.18154098119777423,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:good,random,0.2,100,127,27,1.264999415069568,1.27,6.0,0.5,12,5,True,1.0,3,103,82,21,False,72,5.133858267716535,0.6644442172001227,0.06299212598425197,0.007874015748031496,1.094488188976378,False,False,False,good,0.09999610046378712,1.264999415069568,5,0.06499941506956808,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:normal,random,0.2,100,132,32,1.3102209212615437,1.32,6.0,0.5,12,6,True,1.0,9,109,82,27,False,77,4.621212121212121,0.6571111548384275,0.022727272727272728,0.0,1.2424242424242424,False,False,False,normal,0.40147280841029087,1.3102209212615437,6,0.11022092126154365,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:bad,random,0.2,100,136,36,1.3534607940307843,1.36,6.0,0.5,12,6,True,1.0,17,117,84,33,False,79,4.830882352941177,0.6759761480349715,0.04411764705882353,0.014705882352941176,1.0441176470588236,False,False,False,bad,0.6897386268718957,1.3534607940307843,6,0.1534607940307844,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:very_bad,random,0.2,100,139,39,1.3847846277773692,1.39,6.0,0.5,12,7,True,1.0,15,115,84,31,False,86,5.510791366906475,0.6813115741173295,0.04316546762589928,0.0,1.6474820143884892,False,False,False,very_bad,0.8985641851824624,1.3847846277773692,7,0.18478462777736937,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:good,targeted,0.2,100,127,27,1.264999415069568,1.27,6.0,0.5,12,5,True,1.0,3,103,82,21,False,93,5.133858267716535,0.6644442172001227,0.06299212598425197,0.007874015748031496,2.2755905511811023,False,False,False,good,0.09999610046378712,1.264999415069568,5,0.06499941506956808,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:normal,targeted,0.2,100,132,32,1.3102209212615437,1.32,6.0,0.5,12,6,True,1.0,9,109,82,27,False,102,4.621212121212121,0.6571111548384275,0.022727272727272728,0.0,2.015151515151515,False,False,False,normal,0.40147280841029087,1.3102209212615437,6,0.11022092126154365,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:bad,targeted,0.2,100,136,36,1.3534607940307843,1.36,6.0,0.5,12,6,True,1.0,17,117,84,33,False,102,4.830882352941177,0.6759761480349715,0.04411764705882353,0.014705882352941176,2.1470588235294117,False,False,False,bad,0.6897386268718957,1.3534607940307843,6,0.1534607940307844,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:very_bad,targeted,0.2,100,139,39,1.3847846277773692,1.39,6.0,0.5,12,7,True,1.0,15,115,84,31,False,100,5.510791366906475,0.6813115741173295,0.04316546762589928,0.0,2.316546762589928,False,False,False,very_bad,0.8985641851824624,1.3847846277773692,7,0.18478462777736937,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:good,behavioral,0.2,100,127,27,1.264999415069568,1.27,6.0,0.5,12,5,True,1.0,2,102,82,20,True,0,4.31496062992126,0.637160411766711,0.03937007874015748,0.007874015748031496,0.0,False,False,False,good,0.09999610046378712,1.264999415069568,5,0.06499941506956808,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:normal,behavioral,0.2,100,132,32,1.3102209212615437,1.32,6.0,0.5,12,6,True,1.0,9,109,85,24,True,0,4.583333333333333,0.6570067558703923,0.06818181818181818,0.0,0.0,False,False,False,normal,0.40147280841029087,1.3102209212615437,6,0.11022092126154365,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:bad,behavioral,0.2,100,136,36,1.3534607940307843,1.36,6.0,0.5,12,6,True,1.0,19,119,85,34,True,0,5.029411764705882,0.6892350500806383,0.03676470588235294,0.014705882352941176,0.0,False,False,False,bad,0.6897386268718957,1.3534607940307843,6,0.1534607940307844,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-010:very_bad,behavioral,0.2,100,139,39,1.3847846277773692,1.39,6.0,0.5,12,7,True,1.0,12,112,82,30,True,0,4.820143884892087,0.6427216668223863,0.05755395683453238,0.02158273381294964,0.0,False,False,False,very_bad,0.8985641851824624,1.3847846277773692,7,0.18478462777736937,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:good,random,0.2,100,128,28,1.271751126683393,1.28,6.0,0.5,12,5,True,1.0,6,106,81,25,False,73,4.96875,0.6724099251443001,0.0234375,0.015625,1.0078125,False,False,False,good,0.14500751122262037,1.271751126683393,5,0.07175112668339306,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:normal,random,0.2,100,131,31,1.3034774031814833,1.31,6.0,0.5,12,6,True,1.0,16,116,89,27,False,72,5.068702290076335,0.6991713756980933,0.015267175572519083,0.030534351145038167,1.1450381679389312,False,False,False,normal,0.35651602120988907,1.3034774031814833,6,0.10347740318148338,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:bad,random,0.2,100,135,35,1.3444249955715262,1.35,6.0,0.5,12,6,True,1.0,15,115,86,29,False,78,4.496296296296296,0.6682585110362889,0.02962962962962963,0.0,1.1037037037037036,False,False,False,bad,0.6294999704768415,1.3444249955715262,6,0.14442499557152624,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:very_bad,random,0.2,100,139,39,1.3845637054142341,1.39,6.0,0.5,12,7,True,1.0,23,123,91,32,False,88,5.474820143884892,0.7148730366356265,0.02877697841726619,0.0,1.2805755395683454,False,False,False,very_bad,0.8970913694282275,1.3845637054142341,7,0.18456370541423417,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:good,targeted,0.2,100,128,28,1.271751126683393,1.28,6.0,0.5,12,5,True,1.0,6,106,81,25,False,96,4.96875,0.6724099251443001,0.0234375,0.015625,2.359375,False,False,False,good,0.14500751122262037,1.271751126683393,5,0.07175112668339306,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:normal,targeted,0.2,100,131,31,1.3034774031814833,1.31,6.0,0.5,12,6,True,1.0,16,116,89,27,False,101,5.068702290076335,0.6991713756980933,0.015267175572519083,0.030534351145038167,2.030534351145038,False,False,False,normal,0.35651602120988907,1.3034774031814833,6,0.10347740318148338,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:bad,targeted,0.2,100,135,35,1.3444249955715262,1.35,6.0,0.5,12,6,True,1.0,15,115,86,29,False,101,4.496296296296296,0.6682585110362889,0.02962962962962963,0.0,1.8518518518518519,False,False,False,bad,0.6294999704768415,1.3444249955715262,6,0.14442499557152624,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:very_bad,targeted,0.2,100,139,39,1.3845637054142341,1.39,6.0,0.5,12,7,True,1.0,23,123,91,32,False,110,5.474820143884892,0.7148730366356265,0.02877697841726619,0.0,2.381294964028777,False,False,False,very_bad,0.8970913694282275,1.3845637054142341,7,0.18456370541423417,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:good,behavioral,0.2,100,128,28,1.271751126683393,1.28,6.0,0.5,12,5,True,1.0,13,113,86,27,True,0,5.2421875,0.7134413329725829,0.0625,0.015625,0.0,False,False,False,good,0.14500751122262037,1.271751126683393,5,0.07175112668339306,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:normal,behavioral,0.2,100,131,31,1.3034774031814833,1.31,6.0,0.5,12,6,True,1.0,13,113,87,26,True,0,4.961832061068702,0.6818600398753071,0.022900763358778626,0.030534351145038167,0.0,False,False,False,normal,0.35651602120988907,1.3034774031814833,6,0.10347740318148338,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:bad,behavioral,0.2,100,135,35,1.3444249955715262,1.35,6.0,0.5,12,6,True,1.0,16,116,86,30,True,0,5.362962962962963,0.7006699267810379,0.06666666666666667,0.0,0.0,False,False,False,bad,0.6294999704768415,1.3444249955715262,6,0.14442499557152624,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-011:very_bad,behavioral,0.2,100,139,39,1.3845637054142341,1.39,6.0,0.5,12,7,True,1.0,25,125,88,37,True,0,5.16546762589928,0.7139763513864233,0.06474820143884892,0.0,0.0,False,False,False,very_bad,0.8970913694282275,1.3845637054142341,7,0.18456370541423417,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:good,random,0.2,100,127,27,1.26174274971269,1.27,6.0,0.5,12,5,True,1.0,12,112,88,24,False,82,4.748031496062992,0.6961337219211234,0.023622047244094488,0.0,1.125984251968504,False,False,False,good,0.07828499808460124,1.26174274971269,5,0.06174274971269019,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:normal,random,0.2,100,132,32,1.3106303388887273,1.32,6.0,0.5,12,6,True,1.0,12,112,83,29,False,84,5.318181818181818,0.6896508373781101,0.030303030303030304,0.007575757575757576,1.3409090909090908,False,False,False,normal,0.4042022592581813,1.3106303388887273,6,0.11063033888872721,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:bad,random,0.2,100,135,35,1.3485957703089506,1.35,6.0,0.5,12,6,True,1.0,19,119,90,29,False,92,4.874074074074074,0.6980300358078135,0.014814814814814815,0.0,1.3185185185185184,False,False,False,bad,0.6573051353930043,1.3485957703089506,6,0.14859577030895066,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:very_bad,random,0.2,100,139,39,1.3837244245130567,1.39,6.0,0.5,12,7,True,1.0,14,114,82,32,False,80,4.460431654676259,0.637820652568854,0.02877697841726619,0.0,1.2374100719424461,False,False,False,very_bad,0.8914961634203783,1.3837244245130567,7,0.18372442451305676,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:good,targeted,0.2,100,127,27,1.26174274971269,1.27,6.0,0.5,12,5,True,1.0,12,112,88,24,False,94,4.748031496062992,0.6961337219211234,0.023622047244094488,0.0,2.0078740157480315,False,False,False,good,0.07828499808460124,1.26174274971269,5,0.06174274971269019,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:normal,targeted,0.2,100,132,32,1.3106303388887273,1.32,6.0,0.5,12,6,True,1.0,12,112,83,29,False,92,5.318181818181818,0.6896508373781101,0.030303030303030304,0.007575757575757576,2.106060606060606,False,False,False,normal,0.4042022592581813,1.3106303388887273,6,0.11063033888872721,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:bad,targeted,0.2,100,135,35,1.3485957703089506,1.35,6.0,0.5,12,6,True,1.0,19,119,90,29,False,101,4.874074074074074,0.6980300358078135,0.014814814814814815,0.0,2.022222222222222,False,False,False,bad,0.6573051353930043,1.3485957703089506,6,0.14859577030895066,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:very_bad,targeted,0.2,100,139,39,1.3837244245130567,1.39,6.0,0.5,12,7,True,1.0,14,114,82,32,False,93,4.460431654676259,0.637820652568854,0.02877697841726619,0.0,1.8633093525179856,False,False,False,very_bad,0.8914961634203783,1.3837244245130567,7,0.18372442451305676,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:good,behavioral,0.2,100,127,27,1.26174274971269,1.27,6.0,0.5,12,5,True,1.0,11,111,85,26,True,0,3.952755905511811,0.6549959664132893,0.07086614173228346,0.015748031496062992,0.0,False,False,False,good,0.07828499808460124,1.26174274971269,5,0.06174274971269019,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:normal,behavioral,0.2,100,132,32,1.3106303388887273,1.32,6.0,0.5,12,6,True,1.0,11,111,84,27,True,0,4.833333333333333,0.6687226704272159,0.06818181818181818,0.007575757575757576,0.0,False,False,False,normal,0.4042022592581813,1.3106303388887273,6,0.11063033888872721,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:bad,behavioral,0.2,100,135,35,1.3485957703089506,1.35,6.0,0.5,12,6,True,1.0,18,118,88,30,True,0,5.377777777777778,0.7076449682005238,0.044444444444444446,0.0,0.0,False,False,False,bad,0.6573051353930043,1.3485957703089506,6,0.14859577030895066,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-012:very_bad,behavioral,0.2,100,139,39,1.3837244245130567,1.39,6.0,0.5,12,7,True,1.0,13,113,81,32,True,0,4.532374100719425,0.6414855128883906,0.10071942446043165,0.03597122302158273,0.0,False,False,False,very_bad,0.8914961634203783,1.3837244245130567,7,0.18372442451305676,STREAMING
1.3.2,redundancy-compensated-pressure-routing,adaptive-013:good,random,0.2,100,127,27,1.265376935197041,1.27,6.0,0.5,12,5,True,1.0,8,108,82,26,False,76,4.559055118110236,0.6702247446341935,0.047244094488188976,0.03937007874015748,1.1338582677165354,False,False,False,good,0.10251290131360594,1.265376935197041,5,0.0653769351970409,BUFFERED
1.3.2,redundancy-compensated-pressure-routing,adaptive-013:normal,random,0.2,100,131,31,1.3018402562232199,1.31,6.0,0.5,12,6,True,1.0,12,112,87,25,False,86,5.206106870229007,0.6894206514435522,0.030534351145038167,0.007633587786259542,1.2900763358778626,False,False,False,normal,0.3456017081547998,1.3018402562232199,6,0.10184025622321999,BUFFERED
