schema_version,experiment,seed,source,target,condition_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,mean_degradation_risk_per_path,delta,success_continuity_retention,success_node_score_risk_reduced,success_degradation_risk_reduced,success_candidate
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,behavioral,0.2,0,100,288,3,36,5,3,12,degradation_aware_delta_0.90,3,0.921921921921922,1.0081684466153382,0.4986979166666667,0.5013020833333333,0.0,0.14574898785425103,1.0,1.0,0.0,0.0,0.14601190476190476,1.4043478260869566,0.2318840579710145,0.3923604733082653,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,behavioral,0.2,0,100,288,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9203346203346204,1.0064326517095787,0.5078125,0.4921875,0.0,0.1286549707602339,1.0,1.0,0.0,0.0,0.1460576923076923,1.3529411764705883,0.22058823529411764,0.39978564452273035,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-014,n32,n58,behavioral,0.2,0,100,288,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9274774774774776,1.0142437287854957,0.47265625,0.52734375,0.0,0.14717348927875243,1.0,1.0,0.0,0.0,0.12875,1.3,0.2972972972972973,0.3825673773766354,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,random,0.2,20,100,242,3,36,5,3,12,lemonade_reset,3,0.8742424242424244,1.0,0.4973958333333333,0.5026041666666667,0.0,0.09444444444444444,1.0,0.3333333333333333,0.6666666666666666,4.0,0.21189343810311553,0.652,0.5,0.3690211256785633,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,random,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9272727272727272,1.0606585788561522,0.5052083333333334,0.49479166666666663,0.0,0.1706349206349206,1.0,0.3333333333333333,0.6666666666666666,4.0,0.18446288254755996,0.6423076923076922,0.5192307692307693,0.36487832150785954,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,random,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9104377104377104,1.0414018871557864,0.46875,0.53125,0.0,0.13333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.0,0.17908653846153846,1.0999999999999999,0.4444444444444444,0.39166180867605327,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,random,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9205387205387204,1.052955902176006,0.5390625,0.4609375,0.0,0.16111111111111112,1.0,0.0,1.0,4.666666666666667,0.16050454921422663,0.7,0.52,0.38912501355411305,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,random,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9205387205387204,1.052955902176006,0.48046875,0.51953125,0.0,0.16111111111111112,1.0,0.0,1.0,4.666666666666667,0.16050454921422663,0.7,0.52,0.38912501355411305,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,lemonade_reset,3,0.8742424242424244,1.0,0.4973958333333333,0.5026041666666667,0.0,0.09444444444444444,1.0,0.0,1.0,5.333333333333333,0.21189343810311553,0.652,0.5,0.3690211256785633,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9272727272727272,1.0606585788561522,0.5052083333333334,0.49479166666666663,0.0,0.1706349206349206,1.0,0.0,1.0,5.333333333333333,0.18446288254755996,0.6423076923076922,0.5192307692307693,0.36487832150785954,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9104377104377104,1.0414018871557864,0.46875,0.53125,0.0,0.13333333333333333,1.0,0.0,1.0,3.6666666666666665,0.17908653846153846,1.0999999999999999,0.4444444444444444,0.39166180867605327,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9205387205387204,1.052955902176006,0.5390625,0.4609375,0.0,0.16111111111111112,1.0,0.0,1.0,5.333333333333333,0.16050454921422663,0.7,0.52,0.38912501355411305,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,targeted,0.2,20,100,242,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9205387205387204,1.052955902176006,0.48046875,0.51953125,0.0,0.16111111111111112,1.0,0.0,1.0,5.333333333333333,0.16050454921422663,0.7,0.52,0.38912501355411305,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,behavioral,0.2,0,100,242,3,36,5,3,12,lemonade_reset,3,0.8742424242424244,1.0,0.4973958333333333,0.5026041666666667,0.0,0.09444444444444444,1.0,1.0,0.0,0.0,0.21189343810311553,0.652,0.5,0.3690211256785633,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,behavioral,0.2,0,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9272727272727272,1.0606585788561522,0.5052083333333334,0.49479166666666663,0.0,0.1706349206349206,1.0,1.0,0.0,0.0,0.18446288254755996,0.6423076923076922,0.5192307692307693,0.36487832150785954,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,behavioral,0.2,0,100,242,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9104377104377104,1.0414018871557864,0.46875,0.53125,0.0,0.13333333333333333,1.0,1.0,0.0,0.0,0.17908653846153846,1.0999999999999999,0.4444444444444444,0.39166180867605327,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,behavioral,0.2,0,100,242,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9205387205387204,1.052955902176006,0.5390625,0.4609375,0.0,0.16111111111111112,1.0,1.0,0.0,0.0,0.16050454921422663,0.7,0.52,0.38912501355411305,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-015,n68,n14,behavioral,0.2,0,100,242,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9205387205387204,1.052955902176006,0.48046875,0.51953125,0.0,0.16111111111111112,1.0,1.0,0.0,0.0,0.16050454921422663,0.7,0.52,0.38912501355411305,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9287651046271735,1.0,0.5416666666666666,0.45833333333333337,0.0,0.06060606060606061,1.0,0.0,1.0,2.0,0.17013888888888887,1.4166666666666667,0.2777777777777778,0.3880901254984252,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.918961818961819,0.989444816976312,0.48828125,0.51171875,0.0,0.13875598086124402,1.0,0.0,1.0,3.6666666666666665,0.13145833333333332,1.2678571428571428,0.39285714285714285,0.3804075647908562,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9240031998652688,0.9948728642601012,0.4791666666666667,0.5208333333333333,0.0,0.06060606060606061,1.0,0.0,1.0,1.6666666666666667,0.15055555555555555,1.2727272727272727,0.3409090909090909,0.38208333577941184,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9473748473748475,1.0200370822019031,0.4830729166666667,0.5169270833333333,0.0,0.0909090909090909,1.0,0.0,1.0,2.0,0.16513888888888886,1.3818181818181818,0.2727272727272727,0.39916658836190094,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,random,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8787908787908787,0.9461928257346021,0.51171875,0.48828125,0.0,0.10087719298245613,1.0,0.0,1.0,3.6666666666666665,0.11158653846153847,1.131578947368421,0.5087719298245614,0.36461358154686657,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,lemonade_reset,3,0.9287651046271735,1.0,0.5416666666666666,0.45833333333333337,0.0,0.06060606060606061,1.0,0.0,1.0,3.0,0.17013888888888887,1.4166666666666667,0.2777777777777778,0.3880901254984252,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.918961818961819,0.989444816976312,0.48828125,0.51171875,0.0,0.13875598086124402,1.0,0.0,1.0,5.333333333333333,0.13145833333333332,1.2678571428571428,0.39285714285714285,0.3804075647908562,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9240031998652688,0.9948728642601012,0.4791666666666667,0.5208333333333333,0.0,0.06060606060606061,1.0,0.0,1.0,4.333333333333333,0.15055555555555555,1.2727272727272727,0.3409090909090909,0.38208333577941184,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9473748473748475,1.0200370822019031,0.4830729166666667,0.5169270833333333,0.0,0.0909090909090909,1.0,0.0,1.0,4.333333333333333,0.16513888888888886,1.3818181818181818,0.2727272727272727,0.39916658836190094,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,targeted,0.2,20,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8787908787908787,0.9461928257346021,0.51171875,0.48828125,0.0,0.10087719298245613,1.0,0.0,1.0,5.0,0.11158653846153847,1.131578947368421,0.5087719298245614,0.36461358154686657,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,behavioral,0.2,0,100,244,3,36,5,3,12,lemonade_reset,3,0.9287651046271735,1.0,0.5416666666666666,0.45833333333333337,0.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.17013888888888887,1.4166666666666667,0.2777777777777778,0.3880901254984252,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,behavioral,0.2,0,100,244,3,36,5,3,12,node_score_aware_delta_0.90,3,0.918961818961819,0.989444816976312,0.48828125,0.51171875,0.0,0.13875598086124402,1.0,1.0,0.0,0.0,0.13145833333333332,1.2678571428571428,0.39285714285714285,0.3804075647908562,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9240031998652688,0.9948728642601012,0.4791666666666667,0.5208333333333333,0.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.15055555555555555,1.2727272727272727,0.3409090909090909,0.38208333577941184,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9473748473748475,1.0200370822019031,0.4830729166666667,0.5169270833333333,0.0,0.0909090909090909,1.0,1.0,0.0,0.0,0.16513888888888886,1.3818181818181818,0.2727272727272727,0.39916658836190094,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-016,n12,n65,behavioral,0.2,0,100,244,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8787908787908787,0.9461928257346021,0.51171875,0.48828125,0.0,0.10087719298245613,1.0,1.0,0.0,0.0,0.11158653846153847,1.131578947368421,0.5087719298245614,0.36461358154686657,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9233207784055241,1.0,0.4921875,0.5078125,0.0,0.1467432950191571,1.0,0.0,1.0,9.0,0.16935140700068632,1.572222222222222,0.21296296296296297,0.3759543974569693,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9129271206690562,0.988743177907881,0.4791666666666667,0.5208333333333333,0.0,0.05593869731800766,1.0,0.0,1.0,8.666666666666666,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9476851851851852,1.0263878029710714,0.5052083333333334,0.49479166666666663,0.0,0.2111111111111111,1.0,0.0,1.0,8.666666666666666,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9129271206690562,0.988743177907881,0.4921875,0.5078125,0.0,0.05593869731800766,1.0,0.0,1.0,8.666666666666666,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9476851851851852,1.0263878029710714,0.4947916666666667,0.5052083333333333,0.0,0.2111111111111111,1.0,0.0,1.0,8.666666666666666,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9233207784055241,1.0,0.4921875,0.5078125,0.0,0.1467432950191571,1.0,0.0,1.0,10.333333333333334,0.16935140700068632,1.572222222222222,0.21296296296296297,0.3759543974569693,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9129271206690562,0.988743177907881,0.4791666666666667,0.5208333333333333,0.0,0.05593869731800766,1.0,0.0,1.0,10.666666666666666,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9476851851851852,1.0263878029710714,0.5052083333333334,0.49479166666666663,0.0,0.2111111111111111,1.0,0.0,1.0,11.0,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9129271206690562,0.988743177907881,0.4921875,0.5078125,0.0,0.05593869731800766,1.0,0.0,1.0,10.666666666666666,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9476851851851852,1.0263878029710714,0.4947916666666667,0.5052083333333333,0.0,0.2111111111111111,1.0,0.0,1.0,11.0,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,behavioral,0.2,0,100,252,3,36,5,3,12,lemonade_reset,3,0.9233207784055241,1.0,0.4921875,0.5078125,0.0,0.1467432950191571,1.0,1.0,0.0,0.0,0.16935140700068632,1.572222222222222,0.21296296296296297,0.3759543974569693,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,behavioral,0.2,0,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9129271206690562,0.988743177907881,0.4791666666666667,0.5208333333333333,0.0,0.05593869731800766,1.0,1.0,0.0,0.0,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9476851851851852,1.0263878029710714,0.5052083333333334,0.49479166666666663,0.0,0.2111111111111111,1.0,1.0,0.0,0.0,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9129271206690562,0.988743177907881,0.4921875,0.5078125,0.0,0.05593869731800766,1.0,1.0,0.0,0.0,0.1727083809959582,1.5388888888888888,0.23148148148148148,0.39665332177334306,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-017,n88,n25,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9476851851851852,1.0263878029710714,0.4947916666666667,0.5052083333333333,0.0,0.2111111111111111,1.0,1.0,0.0,0.0,0.17198581560283688,1.5697247706422017,0.2018348623853211,0.3837144012919708,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,lemonade_reset,3,0.9684873949579832,1.0,0.5052083333333334,0.49479166666666663,0.0,0.06734006734006734,1.0,0.0,1.0,3.0,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9684873949579832,1.0,0.4986979166666667,0.5013020833333333,0.0,0.06734006734006734,1.0,0.0,1.0,3.0,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9880952380952381,1.0202458423716558,0.53125,0.46875,0.0,0.05555555555555555,1.0,0.0,1.0,2.0,0.15845238095238093,1.2181818181818183,0.4090909090909091,0.4124817982636171,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9880952380952381,1.0202458423716558,0.4830729166666667,0.5169270833333333,0.0,0.16666666666666666,1.0,0.0,1.0,2.6666666666666665,0.15458333333333332,1.1666666666666667,0.4444444444444444,0.3888062910507753,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,random,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9803921568627452,1.0122921185827911,0.5052083333333334,0.49479166666666663,0.0,0.05555555555555555,1.0,0.0,1.0,2.0,0.1357142857142857,0.9425531914893617,0.5106382978723404,0.4218428287876324,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,lemonade_reset,3,0.9684873949579832,1.0,0.5052083333333334,0.49479166666666663,0.0,0.06734006734006734,1.0,0.0,1.0,5.666666666666667,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9684873949579832,1.0,0.4986979166666667,0.5013020833333333,0.0,0.06734006734006734,1.0,0.0,1.0,5.666666666666667,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9880952380952381,1.0202458423716558,0.53125,0.46875,0.0,0.05555555555555555,1.0,0.0,1.0,2.3333333333333335,0.15845238095238093,1.2181818181818183,0.4090909090909091,0.4124817982636171,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9880952380952381,1.0202458423716558,0.4830729166666667,0.5169270833333333,0.0,0.16666666666666666,1.0,0.0,1.0,2.6666666666666665,0.15458333333333332,1.1666666666666667,0.4444444444444444,0.3888062910507753,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,targeted,0.2,20,100,225,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9803921568627452,1.0122921185827911,0.5052083333333334,0.49479166666666663,0.0,0.05555555555555555,1.0,0.0,1.0,4.666666666666667,0.1357142857142857,0.9425531914893617,0.5106382978723404,0.4218428287876324,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,behavioral,0.2,0,100,225,3,36,5,3,12,lemonade_reset,3,0.9684873949579832,1.0,0.5052083333333334,0.49479166666666663,0.0,0.06734006734006734,1.0,1.0,0.0,0.0,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,behavioral,0.2,0,100,225,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9684873949579832,1.0,0.4986979166666667,0.5013020833333333,0.0,0.06734006734006734,1.0,1.0,0.0,0.0,0.13101190476190475,0.9210526315789473,0.5263157894736842,0.3681009989451755,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,behavioral,0.2,0,100,225,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9880952380952381,1.0202458423716558,0.53125,0.46875,0.0,0.05555555555555555,1.0,1.0,0.0,0.0,0.15845238095238093,1.2181818181818183,0.4090909090909091,0.4124817982636171,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,behavioral,0.2,0,100,225,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9880952380952381,1.0202458423716558,0.4830729166666667,0.5169270833333333,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.15458333333333332,1.1666666666666667,0.4444444444444444,0.3888062910507753,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-018,n54,n14,behavioral,0.2,0,100,225,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9803921568627452,1.0122921185827911,0.5052083333333334,0.49479166666666663,0.0,0.05555555555555555,1.0,1.0,0.0,0.0,0.1357142857142857,0.9425531914893617,0.5106382978723404,0.4218428287876324,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9383267195767195,1.0,0.4778645833333333,0.5221354166666667,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.1694312169312169,0.9142857142857143,0.4523809523809524,0.3992977975072209,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5026041666666666,0.49739583333333337,0.0,0.10139860139860139,1.0,0.0,1.0,5.0,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5169270833333334,0.48307291666666663,0.0,0.10139860139860139,1.0,0.0,1.0,5.0,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9497929606625259,1.012219881248803,0.5026041666666666,0.49739583333333337,0.0,0.08333333333333333,1.0,0.0,1.0,2.6666666666666665,0.1304296066252588,0.9428571428571428,0.5952380952380952,0.39109243551756506,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9258374861572536,0.9866898883311136,0.5286458333333334,0.47135416666666663,0.0,0.06267806267806268,1.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.13626623376623373,1.0130434782608695,0.5217391304347826,0.38733990850610006,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9383267195767195,1.0,0.4778645833333333,0.5221354166666667,0.0,0.0,1.0,0.0,1.0,3.3333333333333335,0.1694312169312169,0.9142857142857143,0.4523809523809524,0.3992977975072209,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5026041666666666,0.49739583333333337,0.0,0.10139860139860139,1.0,0.0,1.0,6.666666666666667,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5169270833333334,0.48307291666666663,0.0,0.10139860139860139,1.0,0.0,1.0,6.666666666666667,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9497929606625259,1.012219881248803,0.5026041666666666,0.49739583333333337,0.0,0.08333333333333333,1.0,0.0,1.0,4.333333333333333,0.1304296066252588,0.9428571428571428,0.5952380952380952,0.39109243551756506,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9258374861572536,0.9866898883311136,0.5286458333333334,0.47135416666666663,0.0,0.06267806267806268,1.0,0.0,1.0,3.6666666666666665,0.13626623376623373,1.0130434782608695,0.5217391304347826,0.38733990850610006,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,behavioral,0.2,0,100,252,3,36,5,3,12,lemonade_reset,3,0.9383267195767195,1.0,0.4778645833333333,0.5221354166666667,0.0,0.0,1.0,1.0,0.0,0.0,0.1694312169312169,0.9142857142857143,0.4523809523809524,0.3992977975072209,,True,False,False,False
