schema_version,experiment,seed,source,target,compromise_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,delta,success_continuity_retention,success_node_score_risk_reduced,success_candidate
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,lemonade_reset,3,0.8761904761904762,1.0,0.5052083333333334,0.49479166666666663,0.0,0.2638888888888889,1.0,0.0,1.0,8.666666666666666,0.19245273631840795,1.4306930693069306,0.3069306930693069,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9017504234895539,1.029171678982643,0.4479166666666667,0.5520833333333333,0.0,0.15674603174603174,1.0,0.0,1.0,5.0,0.2208787878787879,1.6535714285714285,0.21428571428571427,0.9,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.75,3,0.8502673796791443,0.9704138572425017,0.4947916666666667,0.5052083333333333,0.0,0.2199074074074074,1.0,0.0,1.0,10.666666666666666,0.1505497156506814,1.3694214876033057,0.32231404958677684,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8476699770817419,0.9674494303650315,0.4934895833333333,0.5065104166666667,0.0,0.22222222222222224,1.0,0.0,1.0,9.0,0.14931548141644715,1.3770642201834862,0.3211009174311927,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8476699770817419,0.9674494303650315,0.5091145833333334,0.49088541666666663,0.0,0.22222222222222224,1.0,0.0,1.0,9.0,0.14931548141644715,1.3770642201834862,0.3211009174311927,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.8777277277277277,1.0,0.5052083333333334,0.49479166666666663,0.0,0.12962962962962962,1.0,0.0,1.0,5.666666666666667,0.20346532579090718,1.3847058823529412,0.3411764705882353,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.937897030157092,1.0685512152898842,0.51953125,0.48046875,0.0,0.11904761904761903,1.0,0.0,1.0,4.666666666666667,0.15831799095607235,1.3972972972972975,0.36486486486486486,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.937897030157092,1.0685512152898842,0.5052083333333334,0.49479166666666663,0.0,0.11904761904761903,1.0,0.0,1.0,4.666666666666667,0.15831799095607235,1.3972972972972975,0.36486486486486486,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.944517860307334,1.0760943632856552,0.5143229166666666,0.48567708333333337,0.0,0.12063492063492064,1.0,0.0,1.0,5.666666666666667,0.15419762058570197,1.4200000000000002,0.35789473684210527,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9259733417628154,1.0549664918983324,0.4739583333333333,0.5260416666666667,0.0,0.09074074074074075,1.0,0.0,1.0,6.333333333333333,0.15315282579090717,1.3625,0.3541666666666667,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.8777277277277277,1.0,0.5052083333333334,0.49479166666666663,0.0,0.12962962962962962,1.0,0.3333333333333333,0.6666666666666666,8.0,0.20346532579090718,1.3847058823529412,0.3411764705882353,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.937897030157092,1.0685512152898842,0.51953125,0.48046875,0.0,0.11904761904761903,1.0,0.0,1.0,6.333333333333333,0.15831799095607235,1.3972972972972975,0.36486486486486486,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.75,3,0.937897030157092,1.0685512152898842,0.5052083333333334,0.49479166666666663,0.0,0.11904761904761903,1.0,0.0,1.0,6.333333333333333,0.15831799095607235,1.3972972972972975,0.36486486486486486,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.60,3,0.944517860307334,1.0760943632856552,0.5143229166666666,0.48567708333333337,0.0,0.12063492063492064,1.0,0.0,1.0,10.333333333333334,0.15419762058570197,1.4200000000000002,0.35789473684210527,0.6,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9259733417628154,1.0549664918983324,0.4739583333333333,0.5260416666666667,0.0,0.09074074074074075,1.0,0.0,1.0,9.333333333333334,0.15315282579090717,1.3625,0.3541666666666667,0.5,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,random,0.2,20,100,242,3,36,5,3,12,lemonade_reset,3,0.927142857142857,1.0,0.4973958333333333,0.5026041666666667,0.0,0.08095238095238096,1.0,0.0,1.0,2.3333333333333335,0.1861742424242424,1.04,0.3333333333333333,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,random,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9256808688387635,0.9984231250957389,0.4934895833333333,0.5065104166666667,0.0,0.1952380952380952,1.0,0.0,1.0,5.0,0.137072762508809,0.7774193548387096,0.4838709677419355,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,random,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9256808688387635,0.9984231250957389,0.5299479166666666,0.47005208333333337,0.0,0.1952380952380952,1.0,0.0,1.0,5.0,0.137072762508809,0.7774193548387096,0.4838709677419355,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,random,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8930371906778439,0.9632142272334219,0.5052083333333334,0.49479166666666663,0.0,0.13445378151260504,1.0,0.0,1.0,6.333333333333333,0.12032192075796727,0.7869565217391304,0.5217391304347826,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,random,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8930371906778439,0.9632142272334219,0.4856770833333333,0.5143229166666667,0.0,0.13445378151260504,1.0,0.0,1.0,6.333333333333333,0.12032192075796727,0.7869565217391304,0.5217391304347826,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,targeted,0.2,20,100,242,3,36,5,3,12,lemonade_reset,3,0.927142857142857,1.0,0.4973958333333333,0.5026041666666667,0.0,0.08095238095238096,1.0,0.0,1.0,2.6666666666666665,0.1861742424242424,1.04,0.3333333333333333,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9256808688387635,0.9984231250957389,0.4934895833333333,0.5065104166666667,0.0,0.1952380952380952,1.0,0.0,1.0,4.666666666666667,0.137072762508809,0.7774193548387096,0.4838709677419355,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9256808688387635,0.9984231250957389,0.5299479166666666,0.47005208333333337,0.0,0.1952380952380952,1.0,0.0,1.0,4.666666666666667,0.137072762508809,0.7774193548387096,0.4838709677419355,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.60,3,0.8930371906778439,0.9632142272334219,0.5052083333333334,0.49479166666666663,0.0,0.13445378151260504,1.0,0.0,1.0,5.666666666666667,0.12032192075796727,0.7869565217391304,0.5217391304347826,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-025,n40,n63,targeted,0.2,20,100,242,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8930371906778439,0.9632142272334219,0.4856770833333333,0.5143229166666667,0.0,0.13445378151260504,1.0,0.0,1.0,5.666666666666667,0.12032192075796727,0.7869565217391304,0.5217391304347826,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,random,0.2,20,100,240,3,36,5,3,12,lemonade_reset,3,0.9526143790849674,1.0,0.4739583333333333,0.5260416666666667,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.21186868686868687,1.0272727272727273,0.4090909090909091,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,random,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9511784511784511,0.9984926451478766,0.50390625,0.49609375,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.15665849673202614,1.035294117647059,0.4411764705882353,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,random,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9315706080411963,0.9779094547533655,0.5338541666666666,0.46614583333333337,0.0,0.06666666666666667,1.0,0.0,1.0,3.0,0.11574940582293523,1.0,0.475,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,random,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9315706080411963,0.9779094547533655,0.484375,0.515625,0.0,0.06666666666666667,1.0,0.0,1.0,3.0,0.11574940582293523,1.0,0.475,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,random,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9194324194324194,0.9651674797472395,0.5091145833333334,0.49088541666666663,0.0,0.09280303030303032,1.0,0.0,1.0,5.666666666666667,0.11413712921065862,0.7352941176470589,0.5588235294117647,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,targeted,0.2,20,100,240,3,36,5,3,12,lemonade_reset,3,0.9526143790849674,1.0,0.4739583333333333,0.5260416666666667,0.0,0.0,1.0,0.0,1.0,3.0,0.21186868686868687,1.0272727272727273,0.4090909090909091,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,targeted,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9511784511784511,0.9984926451478766,0.50390625,0.49609375,0.0,0.0,1.0,0.0,1.0,5.0,0.15665849673202614,1.035294117647059,0.4411764705882353,0.9,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,targeted,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9315706080411963,0.9779094547533655,0.5338541666666666,0.46614583333333337,0.0,0.06666666666666667,1.0,0.0,1.0,6.0,0.11574940582293523,1.0,0.475,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,targeted,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9315706080411963,0.9779094547533655,0.484375,0.515625,0.0,0.06666666666666667,1.0,0.0,1.0,6.0,0.11574940582293523,1.0,0.475,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-026,n8,n34,targeted,0.2,20,100,240,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9194324194324194,0.9651674797472395,0.5091145833333334,0.49088541666666663,0.0,0.09280303030303032,1.0,0.0,1.0,9.0,0.11413712921065862,0.7352941176470589,0.5588235294117647,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,random,0.2,20,100,232,3,36,5,3,12,lemonade_reset,3,0.9153439153439153,1.0,0.4674479166666667,0.5325520833333333,0.0,0.0,1.0,0.0,1.0,1.6666666666666667,0.19642857142857142,1.27,0.35,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,random,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.90,3,0.943355119825708,1.0306018361101665,0.48828125,0.51171875,0.0,0.05555555555555555,1.0,0.0,1.0,3.6666666666666665,0.17715773809523808,0.92,0.4666666666666667,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,random,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.75,3,0.902119552274351,0.9855525744500135,0.4752604166666667,0.5247395833333333,0.0,0.07196969696969698,1.0,0.0,1.0,3.3333333333333335,0.14184027777777777,0.991891891891892,0.4594594594594595,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,random,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9039510541058529,0.9875534637341398,0.5052083333333334,0.49479166666666663,0.0,0.10555555555555556,1.0,0.0,1.0,5.0,0.13706597222222222,0.8052631578947368,0.47368421052631576,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,random,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9039510541058529,0.9875534637341398,0.4856770833333333,0.5143229166666667,0.0,0.10555555555555556,1.0,0.0,1.0,5.0,0.13706597222222222,0.8052631578947368,0.47368421052631576,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,targeted,0.2,20,100,232,3,36,5,3,12,lemonade_reset,3,0.9153439153439153,1.0,0.4674479166666667,0.5325520833333333,0.0,0.0,1.0,0.0,1.0,2.0,0.19642857142857142,1.27,0.35,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,targeted,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.90,3,0.943355119825708,1.0306018361101665,0.48828125,0.51171875,0.0,0.05555555555555555,1.0,0.0,1.0,3.6666666666666665,0.17715773809523808,0.92,0.4666666666666667,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,targeted,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.75,3,0.902119552274351,0.9855525744500135,0.4752604166666667,0.5247395833333333,0.0,0.07196969696969698,1.0,0.0,1.0,5.0,0.14184027777777777,0.991891891891892,0.4594594594594595,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,targeted,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9039510541058529,0.9875534637341398,0.5052083333333334,0.49479166666666663,0.0,0.10555555555555556,1.0,0.0,1.0,7.333333333333333,0.13706597222222222,0.8052631578947368,0.47368421052631576,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-027,n1,n95,targeted,0.2,20,100,232,3,36,5,3,12,node_score_aware_delta_0.50,3,0.9039510541058529,0.9875534637341398,0.4856770833333333,0.5143229166666667,0.0,0.10555555555555556,1.0,0.0,1.0,7.333333333333333,0.13706597222222222,0.8052631578947368,0.47368421052631576,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,random,0.2,20,100,233,3,36,5,3,12,lemonade_reset,3,0.9304249390456287,1.0,0.5052083333333334,0.49479166666666663,0.0,0.08596491228070176,1.0,0.0,1.0,6.333333333333333,0.16619488536155202,0.9470588235294118,0.4264705882352941,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,random,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8942075015124017,0.9610743048543211,0.5013020833333334,0.49869791666666663,0.0,0.11587301587301586,1.0,0.0,1.0,3.6666666666666665,0.1409567901234568,0.9482758620689655,0.4827586206896552,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,random,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9080963904012905,0.976001773267985,0.4908854166666667,0.5091145833333333,0.0,0.10175438596491228,1.0,0.0,1.0,5.333333333333333,0.13901234567901236,0.9571428571428571,0.49206349206349204,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,random,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9210593533642536,0.9899340771207382,0.48046875,0.51953125,0.0,0.2675213675213675,1.0,0.0,1.0,6.333333333333333,0.1259820426487093,0.8241379310344827,0.4942528735632184,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,random,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.50,3,0.902540834845735,0.9700307859025195,0.5520833333333334,0.44791666666666663,0.0,0.13076923076923078,1.0,0.0,1.0,5.333333333333333,0.12901234567901235,0.9197183098591549,0.4788732394366197,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,targeted,0.2,20,100,233,3,36,5,3,12,lemonade_reset,3,0.9304249390456287,1.0,0.5052083333333334,0.49479166666666663,0.0,0.08596491228070176,1.0,0.0,1.0,5.0,0.16619488536155202,0.9470588235294118,0.4264705882352941,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,targeted,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8942075015124017,0.9610743048543211,0.5013020833333334,0.49869791666666663,0.0,0.11587301587301586,1.0,0.0,1.0,5.0,0.1409567901234568,0.9482758620689655,0.4827586206896552,0.9,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,targeted,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9080963904012905,0.976001773267985,0.4908854166666667,0.5091145833333333,0.0,0.10175438596491228,1.0,0.0,1.0,5.333333333333333,0.13901234567901236,0.9571428571428571,0.49206349206349204,0.75,True,True,True
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,targeted,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9210593533642536,0.9899340771207382,0.48046875,0.51953125,0.0,0.2675213675213675,1.0,0.0,1.0,7.666666666666667,0.1259820426487093,0.8241379310344827,0.4942528735632184,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-028,n26,n54,targeted,0.2,20,100,233,3,36,5,3,12,node_score_aware_delta_0.50,3,0.902540834845735,0.9700307859025195,0.5520833333333334,0.44791666666666663,0.0,0.13076923076923078,1.0,0.0,1.0,6.0,0.12901234567901235,0.9197183098591549,0.4788732394366197,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,random,0.2,20,100,224,3,36,5,3,12,lemonade_reset,3,0.9283459595959597,1.0,0.5130208333333334,0.48697916666666663,0.0,0.04079254079254079,1.0,0.0,1.0,6.0,0.13861475346982594,0.5729411764705883,0.5647058823529412,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,random,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9302308802308802,1.0020304075387378,0.5013020833333334,0.49869791666666663,0.0,0.08465608465608465,1.0,0.0,1.0,4.0,0.14297101449275362,0.9195121951219513,0.5365853658536586,0.9,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,random,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9267179996688193,0.9982463865864738,0.48046875,0.51953125,0.0,0.11038961038961038,1.0,0.0,1.0,5.666666666666667,0.13001402524544178,0.7387096774193548,0.5483870967741935,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,random,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9320496632996633,1.0039895727076957,0.5104166666666666,0.48958333333333337,0.0,0.1818181818181818,1.0,0.0,1.0,5.0,0.12666849348435025,0.668,0.5733333333333334,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,random,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8996186353329211,0.9690553678118646,0.4700520833333333,0.5299479166666667,0.0,0.20634920634920637,1.0,0.0,1.0,5.333333333333333,0.11213768115942029,0.7792452830188679,0.6037735849056604,0.5,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,targeted,0.2,20,100,224,3,36,5,3,12,lemonade_reset,3,0.9283459595959597,1.0,0.5130208333333334,0.48697916666666663,0.0,0.04079254079254079,1.0,0.0,1.0,9.333333333333334,0.13861475346982594,0.5729411764705883,0.5647058823529412,,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,targeted,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9302308802308802,1.0020304075387378,0.5013020833333334,0.49869791666666663,0.0,0.08465608465608465,1.0,0.0,1.0,4.0,0.14297101449275362,0.9195121951219513,0.5365853658536586,0.9,True,False,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,targeted,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.75,3,0.9267179996688193,0.9982463865864738,0.48046875,0.51953125,0.0,0.11038961038961038,1.0,0.0,1.0,6.666666666666667,0.13001402524544178,0.7387096774193548,0.5483870967741935,0.75,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,targeted,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.60,3,0.9320496632996633,1.0039895727076957,0.5104166666666666,0.48958333333333337,0.0,0.1818181818181818,1.0,0.0,1.0,9.0,0.12666849348435025,0.668,0.5733333333333334,0.6,True,True,False
1.1.0,node-score-aware-lemonade-reselection,pilot-029,n20,n69,targeted,0.2,20,100,224,3,36,5,3,12,node_score_aware_delta_0.50,3,0.8996186353329211,0.9690553678118646,0.4700520833333333,0.5299479166666667,0.0,0.20634920634920637,1.0,0.0,1.0,4.0,0.11213768115942029,0.7792452830188679,0.6037735849056604,0.5,True,True,False
